orderID,order_date,order_status,order_city,order_state,order_country,order_zip,shipping_date,shipping_mode,delivery_status,late_delivery_risk,shipping_days_real,shipping_days_scheduled,benefit_per_order,sales_per_customer,order_profit_per_order,customerID
32144,2016-04-14 05:07:00,PENDING,Louisville,Kentucky,Estados Unidos,40214.0,2016-04-19 05:07:00,Standard Class,Late delivery,1,5,4,-69.58000374,311.9600067,-69.58000374,2741
32145,2016-04-14 05:28:00,COMPLETE,Lorain,Ohio,Estados Unidos,44052.0,2016-04-20 05:28:00,Standard Class,Late delivery,1,6,4,-158.789995869,780.6899872900001,-158.789995869,9153
32146,2016-04-14 05:49:00,PENDING_PAYMENT,Linden,Nueva Jersey,Estados Unidos,7036.0,2016-04-16 05:49:00,Standard Class,Advance shipping,0,2,4,129.58000183000001,269.95999906000003,129.58000183000001,1541
32147,2016-04-14 06:10:00,COMPLETE,Salinas,California,Estados Unidos,93905.0,2016-04-17 06:10:00,Standard Class,Advance shipping,0,3,4,161.05999756,653.95001986,161.05999756,8628
32149,2016-04-14 06:52:00,ON_HOLD,Jackson,Misisipi,Estados Unidos,39212.0,2016-04-19 06:52:00,Standard Class,Late delivery,1,5,4,78.34000016,478.91999056000003,78.34000016,2741
32151,2016-04-14 07:34:00,PROCESSING,New York City,Nueva York,Estados Unidos,10035.0,2016-04-16 07:34:00,Standard Class,Advance shipping,0,2,4,96.72000122,454.980011,96.72000122,9307
32153,2016-04-14 08:16:00,CANCELED,New York City,Nueva York,Estados Unidos,10035.0,2016-04-18 08:16:00,Standard Class,Shipping canceled,0,4,4,180.51999711899998,983.1999969999999,180.51999711899998,3193
32154,2016-04-14 08:37:00,CLOSED,New York City,Nueva York,Estados Unidos,10035.0,2016-04-16 08:37:00,First Class,Late delivery,1,2,1,-169.81000136,343.37000466999996,-169.81000136,9442
32156,2016-04-14 09:19:00,COMPLETE,New Brunswick,Nueva Jersey,Estados Unidos,8901.0,2016-04-16 09:19:00,First Class,Late delivery,1,2,1,94.59000015000001,304.82999416,94.59000015000001,3521
32157,2016-04-14 09:40:00,PENDING,San Francisco,California,Estados Unidos,94122.0,2016-04-17 09:40:00,Second Class,Late delivery,1,3,2,153.600001349,555.2199974600001,153.600001349,6279
32158,2016-04-14 10:01:00,PENDING,San Francisco,California,Estados Unidos,94122.0,2016-04-18 10:01:00,Standard Class,Shipping on time,0,4,4,-3.9099998499999984,276.0899963,-3.9099998499999984,2464
32159,2016-04-14 10:22:00,PENDING,Jacksonville,Florida,Estados Unidos,32216.0,2016-04-19 10:22:00,Standard Class,Late delivery,1,5,4,16.01000023,141.6900024,16.01000023,8502
32160,2016-04-14 10:43:00,COMPLETE,Jacksonville,Florida,Estados Unidos,32216.0,2016-04-20 10:43:00,Standard Class,Late delivery,1,6,4,318.66999817,983.7300186499999,318.66999817,7338
32161,2016-04-14 11:04:00,CLOSED,Jacksonville,Florida,Estados Unidos,32216.0,2016-04-16 11:04:00,Standard Class,Advance shipping,0,2,4,177.45999912,580.7500153,177.45999912,9494
32162,2016-04-14 11:25:00,CANCELED,Springfield,Virginia,Estados Unidos,22153.0,2016-04-17 11:25:00,Standard Class,Shipping canceled,0,3,4,14.27000046,165.9799957,14.27000046,10892
32163,2016-04-14 11:46:00,PROCESSING,Springfield,Virginia,Estados Unidos,22153.0,2016-04-18 11:46:00,Second Class,Late delivery,1,4,2,30.0699997,63.97999954,30.0699997,6302
32164,2016-04-14 12:07:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19140.0,2016-04-16 12:07:00,First Class,Late delivery,1,2,1,39.90000153,83.12000275,39.90000153,7939
32166,2016-04-14 12:49:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-04-16 12:49:00,Second Class,Shipping on time,0,2,2,87.82999802,294.97999954,87.82999802,10615
32167,2016-04-14 13:10:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-04-17 13:10:00,Second Class,Late delivery,1,3,2,61.77000046,128.6900024,61.77000046,804
32168,2016-04-14 13:31:00,COMPLETE,Concord,Nuevo Hampshire,Estados Unidos,3301.0,2016-04-16 13:31:00,First Class,Late delivery,1,2,1,423.46999737,1037.07998652,423.46999737,8643
32170,2016-04-14 14:14:00,COMPLETE,New York City,Nueva York,Estados Unidos,10009.0,2016-04-20 14:14:00,Second Class,Late delivery,1,6,2,75.0,199.9900055,75.0,10655
32171,2016-04-14 14:35:00,PENDING_PAYMENT,Charlotte,Carolina del Norte,Estados Unidos,28205.0,2016-04-16 14:35:00,Standard Class,Advance shipping,0,2,4,93.070001367,691.65001867,93.070001367,440
32172,2016-04-14 14:56:00,COMPLETE,Concord,Nuevo Hampshire,Estados Unidos,3301.0,2016-04-17 14:56:00,Second Class,Late delivery,1,3,2,-53.63999366,907.9000092,-53.63999366,12222
32173,2016-04-14 15:17:00,COMPLETE,Concord,Nuevo Hampshire,Estados Unidos,3301.0,2016-04-18 15:17:00,Standard Class,Shipping on time,0,4,4,50.38999939,201.5700073,50.38999939,8879
32174,2016-04-14 15:38:00,COMPLETE,Concord,Nuevo Hampshire,Estados Unidos,3301.0,2016-04-15 03:38:00,Same Day,Late delivery,1,1,0,16.599999429999997,292.88000489,16.599999429999997,7522
32175,2016-04-14 15:59:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-20 15:59:00,Second Class,Late delivery,1,6,2,-344.79998593000005,345.39999774,-344.79998593000005,705
32177,2016-04-14 16:41:00,PENDING_PAYMENT,New York City,Nueva York,Estados Unidos,10024.0,2016-04-17 16:41:00,Standard Class,Advance shipping,0,3,4,2.880000114,28.78000069,2.880000114,5102
32178,2016-04-14 17:02:00,COMPLETE,Springfield,Virginia,Estados Unidos,22153.0,2016-04-18 17:02:00,Standard Class,Shipping on time,0,4,4,75.040003779,606.50000005,75.040003779,2651
32179,2016-04-14 17:23:00,COMPLETE,San Francisco,California,Estados Unidos,94109.0,2016-04-19 17:23:00,Standard Class,Late delivery,1,5,4,149.11000343999999,781.9500122,149.11000343999999,8873
32181,2016-04-14 18:05:00,COMPLETE,Rochester,Nueva York,Estados Unidos,14609.0,2016-04-16 18:05:00,Standard Class,Advance shipping,0,2,4,199.61000059,446.9100037,199.61000059,5216
32182,2016-04-14 18:26:00,PROCESSING,Los Angeles,California,Estados Unidos,90045.0,2016-04-17 18:26:00,Standard Class,Advance shipping,0,3,4,193.59999657,789.4400100600001,193.59999657,8229
32183,2016-04-14 18:47:00,COMPLETE,San Diego,California,Estados Unidos,92105.0,2016-04-18 18:47:00,Standard Class,Shipping on time,0,4,4,216.25000286,617.13000487,216.25000286,12060
32184,2016-04-14 19:08:00,PENDING,Columbia,Maryland,Estados Unidos,21044.0,2016-04-19 19:08:00,Standard Class,Late delivery,1,5,4,161.13000489,365.56999203000004,161.13000489,11170
32185,2016-04-14 19:29:00,PENDING,San Francisco,California,Estados Unidos,94122.0,2016-04-20 19:29:00,Standard Class,Late delivery,1,6,4,38.410002707000004,434.70001413,38.410002707000004,5207
32186,2016-04-14 19:50:00,CLOSED,New Rochelle,Nueva York,Estados Unidos,10801.0,2016-04-16 19:50:00,Standard Class,Advance shipping,0,2,4,261.38999942,870.5400162,261.38999942,9279
32187,2016-04-14 20:11:00,PENDING_PAYMENT,New Rochelle,Nueva York,Estados Unidos,10801.0,2016-04-17 20:11:00,Standard Class,Advance shipping,0,3,4,199.62999722,750.18002322,199.62999722,4342
32189,2016-04-14 20:53:00,COMPLETE,Detroit,Michigan,Estados Unidos,48227.0,2016-04-19 20:53:00,Standard Class,Late delivery,1,5,4,52.94999981,488.13999563,52.94999981,7139
32190,2016-04-14 21:14:00,COMPLETE,Detroit,Michigan,Estados Unidos,48227.0,2016-04-20 21:14:00,Standard Class,Late delivery,1,6,4,156.550002581,576.63000487,156.550002581,4582
32191,2016-04-14 21:35:00,PROCESSING,San Francisco,California,Estados Unidos,94122.0,2016-04-16 21:35:00,Standard Class,Advance shipping,0,2,4,-65.55000305,208.7700043,-65.55000305,10812
32192,2016-04-14 21:56:00,COMPLETE,San Francisco,California,Estados Unidos,94122.0,2016-04-17 21:56:00,Standard Class,Advance shipping,0,3,4,-741.710017214,499.87001039999996,-741.710017214,11020
32193,2016-04-14 22:17:00,PENDING,Houston,Texas,Estados Unidos,77095.0,2016-04-18 22:17:00,Standard Class,Shipping on time,0,4,4,62.279999739999994,146.98000331999998,62.279999739999994,2999
32194,2016-04-14 22:38:00,COMPLETE,Detroit,Michigan,Estados Unidos,48227.0,2016-04-19 22:38:00,Standard Class,Late delivery,1,5,4,73.019999496,414.5200043,73.019999496,10265
32195,2016-04-14 22:59:00,CLOSED,Auburn,Nueva York,Estados Unidos,13021.0,2016-04-20 22:59:00,Standard Class,Late delivery,1,6,4,251.25000573,710.0400085599999,251.25000573,11588
32197,2016-04-14 23:41:00,PENDING,Garland,Texas,Estados Unidos,75043.0,2016-04-15 11:41:00,Same Day,Late delivery,1,1,0,115.140001059,1039.8800201,115.140001059,948
32198,2016-04-15 00:02:00,PENDING_PAYMENT,Garland,Texas,Estados Unidos,75043.0,2016-04-15 12:02:00,Same Day,Shipping on time,0,0,0,253.1200028,735.960022,253.1200028,9990
32199,2016-04-15 00:23:00,PENDING_PAYMENT,Chicago,Illinois,Estados Unidos,60653.0,2016-04-20 00:23:00,Second Class,Late delivery,1,5,2,43.739997849999995,1096.09001926,43.739997849999995,7218
32200,2016-04-15 00:44:00,PENDING_PAYMENT,Los Angeles,California,Estados Unidos,90032.0,2016-04-21 00:44:00,Standard Class,Late delivery,1,6,4,7.119999886,113.0899963,7.119999886,5101
32201,2016-04-15 01:05:00,COMPLETE,Los Angeles,California,Estados Unidos,90032.0,2016-04-17 01:05:00,Standard Class,Advance shipping,0,2,4,-64.34000585999998,878.2400055,-64.34000585999998,1532
32202,2016-04-15 01:26:00,ON_HOLD,Los Angeles,California,Estados Unidos,90032.0,2016-04-18 01:26:00,Standard Class,Advance shipping,0,3,4,120.98000336,494.37001039999996,120.98000336,8322
32203,2016-04-15 01:47:00,CLOSED,New York City,Nueva York,Estados Unidos,10009.0,2016-04-19 01:47:00,Standard Class,Shipping on time,0,4,4,129.94000197,482.43001176,129.94000197,331
32204,2016-04-15 02:08:00,COMPLETE,New York City,Nueva York,Estados Unidos,10009.0,2016-04-20 02:08:00,Standard Class,Late delivery,1,5,4,94.94999694,407.3300019,94.94999694,7001
32206,2016-04-15 02:50:00,COMPLETE,Jackson,Michigan,Estados Unidos,49201.0,2016-04-17 02:50:00,Standard Class,Advance shipping,0,2,4,26.98999977,56.22999954,26.98999977,2963
32207,2016-04-15 03:11:00,PENDING_PAYMENT,Jackson,Michigan,Estados Unidos,49201.0,2016-04-18 03:11:00,Standard Class,Advance shipping,0,3,4,114.78999901,387.65000156,114.78999901,6301
32211,2016-04-15 04:35:00,COMPLETE,Milwaukee,Wisconsin,Estados Unidos,53209.0,2016-04-17 04:35:00,Second Class,Shipping on time,0,2,2,0.6099996500000007,113.97000122,0.6099996500000007,10417
32212,2016-04-15 04:56:00,COMPLETE,San Antonio,Texas,Estados Unidos,78207.0,2016-04-18 04:56:00,Second Class,Late delivery,1,3,2,250.1699982,1008.9200287,250.1699982,3796
32213,2016-04-15 05:17:00,CLOSED,San Antonio,Texas,Estados Unidos,78207.0,2016-04-17 05:17:00,First Class,Late delivery,1,2,1,121.73999596,697.8900222999999,121.73999596,4276
32214,2016-04-15 05:38:00,COMPLETE,San Antonio,Texas,Estados Unidos,78207.0,2016-04-20 05:38:00,Standard Class,Late delivery,1,5,4,56.06000324,840.73002244,56.06000324,6532
32215,2016-04-15 05:59:00,PENDING_PAYMENT,Dallas,Texas,Estados Unidos,75220.0,2016-04-21 05:59:00,Standard Class,Late delivery,1,6,4,31.470000270999996,239.9599991,31.470000270999996,4449
32216,2016-04-15 06:20:00,COMPLETE,Dallas,Texas,Estados Unidos,75220.0,2016-04-17 06:20:00,Standard Class,Advance shipping,0,2,4,163.909998898,601.02000336,163.909998898,6222
32218,2016-04-15 07:03:00,CLOSED,New York City,Nueva York,Estados Unidos,10009.0,2016-04-19 07:03:00,Standard Class,Shipping on time,0,4,4,-120.83999486600001,1072.6500092,-120.83999486600001,9450
32219,2016-04-15 07:24:00,PROCESSING,New York City,Nueva York,Estados Unidos,10009.0,2016-04-20 07:24:00,Standard Class,Late delivery,1,5,4,-1219.1199950999999,759.9400025,-1219.1199950999999,9740
32220,2016-04-15 07:45:00,CLOSED,New York City,Nueva York,Estados Unidos,10009.0,2016-04-17 07:45:00,First Class,Late delivery,1,2,1,175.52000814,1021.4200287,175.52000814,2540
32221,2016-04-15 08:06:00,CLOSED,New York City,Nueva York,Estados Unidos,10011.0,2016-04-17 08:06:00,Standard Class,Advance shipping,0,2,4,131.0899963,284.980011,131.0899963,9151
32222,2016-04-15 08:27:00,PROCESSING,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-04-18 08:27:00,Standard Class,Advance shipping,0,3,4,-304.53000258,916.3000182999999,-304.53000258,5888
32223,2016-04-15 08:48:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-04-19 08:48:00,Standard Class,Shipping on time,0,4,4,98.73999786,208.45999912000002,98.73999786,1943
32224,2016-04-15 09:09:00,PENDING,Springfield,Virginia,Estados Unidos,22153.0,2016-04-20 09:09:00,Standard Class,Late delivery,1,5,4,256.41000752,557.6200104,256.41000752,8481
32225,2016-04-15 09:30:00,ON_HOLD,Springfield,Virginia,Estados Unidos,22153.0,2016-04-15 21:30:00,Same Day,Shipping on time,0,0,0,-330.730011,188.9900055,-330.730011,2929
32227,2016-04-15 10:12:00,PENDING_PAYMENT,Toledo,Ohio,Estados Unidos,43615.0,2016-04-17 10:12:00,First Class,Late delivery,1,2,1,285.4500084,1173.6000214,285.4500084,1631
32228,2016-04-15 10:33:00,PENDING,Toledo,Ohio,Estados Unidos,43615.0,2016-04-19 10:33:00,Second Class,Late delivery,1,4,2,325.51999283,991.4500122000001,325.51999283,9976
32229,2016-04-15 10:54:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19140.0,2016-04-17 10:54:00,First Class,Late delivery,1,2,1,12.10000038,191.9900055,12.10000038,6468
32230,2016-04-15 11:15:00,PAYMENT_REVIEW,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-17 11:15:00,First Class,Late delivery,1,2,1,209.72000122999998,624.6600037000001,209.72000122999998,10151
32231,2016-04-15 11:36:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-17 11:36:00,Second Class,Shipping on time,0,2,2,195.62000176200002,889.8600006,195.62000176200002,10616
32232,2016-04-15 11:57:00,PENDING,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-18 11:57:00,Standard Class,Advance shipping,0,3,4,15.439998620000004,318.4900055,15.439998620000004,8354
32233,2016-04-15 12:18:00,PENDING,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-19 12:18:00,Standard Class,Shipping on time,0,4,4,138.840000636,645.32000352,138.840000636,11660
32235,2016-04-15 13:00:00,COMPLETE,Riverside,California,Estados Unidos,92503.0,2016-04-21 13:00:00,Standard Class,Late delivery,1,6,4,-160.600006107,898.4900056,-160.600006107,3656
32236,2016-04-15 13:21:00,PENDING,Riverside,California,Estados Unidos,92503.0,2016-04-17 13:21:00,Standard Class,Advance shipping,0,2,4,42.61999893,126.0899963,42.61999893,2210
32237,2016-04-15 13:42:00,CLOSED,San Francisco,California,Estados Unidos,94110.0,2016-04-18 13:42:00,Standard Class,Advance shipping,0,3,4,99.29000091,327.3099976,99.29000091,2778
32238,2016-04-15 14:03:00,CLOSED,Torrance,California,Estados Unidos,90503.0,2016-04-16 02:03:00,Same Day,Late delivery,1,1,0,149.090002057,792.23000332,149.090002057,11981
32239,2016-04-15 14:24:00,PENDING,Torrance,California,Estados Unidos,90503.0,2016-04-17 14:24:00,First Class,Late delivery,1,2,1,295.890000298,1020.88002394,295.890000298,7799
32240,2016-04-15 14:45:00,CLOSED,Seattle,Washington,Estados Unidos,98105.0,2016-04-17 14:45:00,First Class,Late delivery,1,2,1,316.210003886,753.4600143299999,316.210003886,4519
32241,2016-04-15 15:06:00,COMPLETE,Seattle,Washington,Estados Unidos,98105.0,2016-04-17 15:06:00,First Class,Late delivery,1,2,1,283.779995546,1186.43002697,283.779995546,10441
32242,2016-04-15 15:27:00,SUSPECTED_FRAUD,Seattle,Washington,Estados Unidos,98105.0,2016-04-17 15:27:00,First Class,Shipping canceled,0,2,1,-503.409996,1133.88003542,-503.409996,8631
32244,2016-04-15 16:09:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-20 16:09:00,Second Class,Late delivery,1,5,2,111.859999195,322.40000156,111.859999195,11863
32245,2016-04-15 16:30:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-21 16:30:00,Second Class,Late delivery,1,6,2,55.21000099999999,1038.90002448,55.21000099999999,5223
32246,2016-04-15 16:51:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-17 16:51:00,Second Class,Shipping on time,0,2,2,41.220001581999995,397.5400085,41.220001581999995,4681
32247,2016-04-15 17:12:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-18 17:12:00,Second Class,Late delivery,1,3,2,75.9300003,458.36000824999996,75.9300003,9247
32248,2016-04-15 17:33:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19120.0,2016-04-19 17:33:00,Second Class,Late delivery,1,4,2,84.74000167,1080.3900146,84.74000167,10055
32249,2016-04-15 17:54:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19143.0,2016-04-17 17:54:00,First Class,Late delivery,1,2,1,-251.16999816999999,437.9600067,-251.16999816999999,3005
32250,2016-04-15 18:15:00,COMPLETE,Round Rock,Texas,Estados Unidos,78664.0,2016-04-21 18:15:00,Standard Class,Late delivery,1,6,4,270.480002974,1112.5100173800001,270.480002974,10453
32251,2016-04-15 18:36:00,PENDING,Round Rock,Texas,Estados Unidos,78664.0,2016-04-17 18:36:00,Standard Class,Advance shipping,0,2,4,92.98000336,185.9499969,92.98000336,2857
32252,2016-04-15 18:57:00,COMPLETE,Jackson,Misisipi,Estados Unidos,39212.0,2016-04-18 18:57:00,Second Class,Late delivery,1,3,2,15.32999992,48.97999954,15.32999992,8700
32253,2016-04-15 19:18:00,PENDING_PAYMENT,Phoenix,Arizona,Estados Unidos,85023.0,2016-04-19 19:18:00,Second Class,Late delivery,1,4,2,72.73999786,290.9700012,72.73999786,9998
32254,2016-04-15 19:39:00,CLOSED,Phoenix,Arizona,Estados Unidos,85023.0,2016-04-20 19:39:00,Second Class,Late delivery,1,5,2,38.88999939,110.55999755,38.88999939,4272
32255,2016-04-15 20:00:00,CLOSED,Phoenix,Arizona,Estados Unidos,85023.0,2016-04-21 20:00:00,Standard Class,Late delivery,1,6,4,338.52000809000003,1102.1400299,338.52000809000003,4153
32257,2016-04-15 20:42:00,PENDING,San Francisco,California,Estados Unidos,94110.0,2016-04-18 20:42:00,Standard Class,Advance shipping,0,3,4,-105.18999481000002,573.17001342,-105.18999481000002,967
32258,2016-04-15 21:03:00,COMPLETE,Fayetteville,Arkansas,Estados Unidos,72701.0,2016-04-19 21:03:00,Standard Class,Shipping on time,0,4,4,-62.630001072999995,122.47999767,-62.630001072999995,7839
32259,2016-04-15 21:24:00,COMPLETE,San Francisco,California,Estados Unidos,94110.0,2016-04-20 21:24:00,Standard Class,Late delivery,1,5,4,87.15000153,385.79999538,87.15000153,2473
32261,2016-04-15 22:06:00,PENDING,New York City,Nueva York,Estados Unidos,10011.0,2016-04-17 22:06:00,Standard Class,Advance shipping,0,2,4,72.09999847,230.3600006,72.09999847,6963
32262,2016-04-15 22:27:00,ON_HOLD,New York City,Nueva York,Estados Unidos,10011.0,2016-04-18 22:27:00,Standard Class,Advance shipping,0,3,4,84.51999664,617.9600067,84.51999664,1441
32263,2016-04-15 22:48:00,PENDING_PAYMENT,New York City,Nueva York,Estados Unidos,10011.0,2016-04-17 22:48:00,First Class,Late delivery,1,2,1,-119.9199982,143.9600067,-119.9199982,7633
32264,2016-04-15 23:09:00,COMPLETE,New York City,Nueva York,Estados Unidos,10011.0,2016-04-17 23:09:00,First Class,Late delivery,1,2,1,176.0399933,484.9500122,176.0399933,6583
32265,2016-04-15 23:30:00,COMPLETE,New York City,Nueva York,Estados Unidos,10011.0,2016-04-17 23:30:00,First Class,Late delivery,1,2,1,16.279999492,293.4799957,16.279999492,8471
32267,2016-04-16 00:13:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-04-19 00:13:00,Standard Class,Advance shipping,0,3,4,166.72999569,707.9300155999999,166.72999569,5272
32268,2016-04-16 00:34:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-04-18 00:34:00,First Class,Late delivery,1,2,1,23.049999237,157.18000030000002,23.049999237,3356
32269,2016-04-16 00:55:00,PENDING_PAYMENT,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-04-18 00:55:00,First Class,Late delivery,1,2,1,49.13000107,188.9499969,49.13000107,7436
32270,2016-04-16 01:16:00,COMPLETE,Philadelphia,Pensilvania,Estados Unidos,19134.0,2016-04-18 01:16:00,First Class,Late delivery,1,2,1,111.45999909,592.4299927,111.45999909,11334
32271,2016-04-16 01:37:00,PROCESSING,New York City,Nueva York,Estados Unidos,10011.0,2016-04-18 01:37:00,Standard Class,Advance shipping,0,2,4,211.06000519,701.9599989999999,211.06000519,6480
32272,2016-04-16 01:58:00,COMPLETE,New York City,Nueva York,Estados Unidos,10011.0,2016-04-19 01:58:00,Standard Class,Advance shipping,0,3,4,18.29999924,521.8999939,18.29999924,4509
32273,2016-04-16 02:19:00,COMPLETE,Portland,Oreg�n,Estados Unidos,97206.0,2016-04-20 02:19:00,Standard Class,Shipping on time,0,4,4,103.20000076,235.0699997,103.20000076,10789
32274,2016-04-16 02:40:00,PENDING_PAYMENT,Detroit,Michigan,Estados Unidos,48205.0,2016-04-21 02:40:00,Second Class,Late delivery,1,5,2,132.29999542000002,408.97000119999996,132.29999542000002,4494
32275,2016-04-16 03:01:00,PENDING_PAYMENT,Wilmington,Carolina del Norte,Estados Unidos,28403.0,2016-04-22 03:01:00,Standard Class,Late delivery,1,6,4,-338.32999420000004,503.980011,-338.32999420000004,7488
32276,2016-04-16 03:22:00,COMPLETE,Columbus,Indiana,Estados Unidos,47201.0,2016-04-18 03:22:00,Standard Class,Advance shipping,0,2,4,319.07000168,691.3800125600001,319.07000168,8918
32277,2016-04-16 03:43:00,PROCESSING,New York City,Nueva York,Estados Unidos,10035.0,2016-04-19 03:43:00,Standard Class,Advance shipping,0,3,4,241.66000177,991.6899946999999,241.66000177,7005
32278,2016-04-16 04:04:00,SUSPECTED_FRAUD,Louisville,Colorado,Estados Unidos,80027.0,2016-04-20 04:04:00,Standard Class,Shipping canceled,0,4,4,1.2899999300000218,836.88000115,1.2899999300000218,9136
32279,2016-04-16 04:25:00,CLOSED,Louisville,Colorado,Estados Unidos,80027.0,2016-04-21 04:25:00,Standard Class,Late delivery,1,5,4,163.67000298,562.49000553,163.67000298,2311
32280,2016-04-16 04:46:00,COMPLETE,Louisville,Colorado,Estados Unidos,80027.0,2016-04-22 04:46:00,Standard Class,Late delivery,1,6,4,134.600001571,638.55001066,134.600001571,2628
32281,2016-04-16 05:07:00,COMPLETE,Pasadena,Texas,Estados Unidos,77506.0,2016-04-18 05:07:00,Standard Class,Advance shipping,0,2,4,33.45999909,653.39000706,33.45999909,7278
32282,2016-04-16 05:28:00,COMPLETE,Pasadena,Texas,Estados Unidos,77506.0,2016-04-19 05:28:00,Standard Class,Advance shipping,0,3,4,87.43999719,419.15000917,87.43999719,308
32284,2016-04-16 06:10:00,PROCESSING,Houston,Texas,Estados Unidos,77041.0,2016-04-21 06:10:00,Second Class,Late delivery,1,5,2,377.63000008,1161.9000169,377.63000008,1914
32285,2016-04-16 06:31:00,PENDING_PAYMENT,Auburn,Nueva York,Estados Unidos,13021.0,2016-04-22 06:31:00,Second Class,Late delivery,1,6,2,143.959998129,771.3100128,143.959998129,1552
32286,2016-04-16 06:52:00,PROCESSING,Auburn,Nueva York,Estados Unidos,13021.0,2016-04-18 06:52:00,First Class,Late delivery,1,2,1,-104.59000037599999,491.63999939,-104.59000037599999,2873
32288,2016-04-16 07:34:00,COMPLETE,New York City,Nueva York,Estados Unidos,10024.0,2016-04-20 07:34:00,Standard Class,Shipping on time,0,4,4,61.39000106299999,578.16001892,61.39000106299999,2414
32289,2016-04-16 07:55:00,PROCESSING,San Jose,California,Estados Unidos,95123.0,2016-04-21 07:55:00,Second Class,Late delivery,1,5,2,234.61000828000002,925.0900153599999,234.61000828000002,2869
32290,2016-04-16 08:16:00,PENDING_PAYMENT,San Jose,California,Estados Unidos,95123.0,2016-04-22 08:16:00,Second Class,Late delivery,1,6,2,47.18999863,129.9900055,47.18999863,2533
32291,2016-04-16 08:37:00,CLOSED,Virginia Beach,Virginia,Estados Unidos,23464.0,2016-04-18 08:37:00,Standard Class,Advance shipping,0,2,4,131.32999992,714.94002154,131.32999992,2068
32292,2016-04-16 08:58:00,PENDING,Virginia Beach,Virginia,Estados Unidos,23464.0,2016-04-19 08:58:00,Standard Class,Advance shipping,0,3,4,61.09000015,145.4400024,61.09000015,10098
32293,2016-04-16 09:19:00,PENDING_PAYMENT,Henderson,Kentucky,Estados Unidos,42420.0,2016-04-20 09:19:00,Standard Class,Shipping on time,0,4,4,81.90000153,182.0,81.90000153,3294
32294,2016-04-16 09:40:00,PROCESSING,Henderson,Kentucky,Estados Unidos,42420.0,2016-04-21 09:40:00,Standard Class,Late delivery,1,5,4,-27.730000500000003,677.4600143600001,-27.730000500000003,834
32295,2016-04-16 10:01:00,PENDING,Henderson,Kentucky,Estados Unidos,42420.0,2016-04-22 10:01:00,Second Class,Late delivery,1,6,2,-65.14999386999999,377.4400024,-65.14999386999999,3397
32296,2016-04-16 10:22:00,PENDING,Henderson,Kentucky,Estados Unidos,42420.0,2016-04-18 10:22:00,Second Class,Shipping on time,0,2,2,52.08000183,186.0,52.08000183,9620
32297,2016-04-16 10:43:00,PENDING_PAYMENT,Vancouver,Washington,Estados Unidos,98661.0,2016-04-18 10:43:00,First Class,Late delivery,1,2,1,-161.2000008,437.1400071,-161.2000008,7459
32300,2016-04-16 11:46:00,COMPLETE,New York City,Nueva York,Estados Unidos,10024.0,2016-04-18 11:46:00,First Class,Late delivery,1,2,1,20.230001934999997,297.91000362,20.230001934999997,967
32301,2016-04-16 12:07:00,PENDING_PAYMENT,Murrieta,California,Estados Unidos,92563.0,2016-04-18 12:07:00,First Class,Late delivery,1,2,1,-29.830008529999986,668.61000444,-29.830008529999986,6641
32302,2016-04-16 12:28:00,SUSPECTED_FRAUD,Jacksonville,Carolina del Norte,Estados Unidos,28540.0,2016-04-19 12:28:00,Second Class,Shipping canceled,0,3,2,52.08000183,185.9900055,52.08000183,5413
32304,2016-04-16 13:10:00,PROCESSING,Scottsdale,Arizona,Estados Unidos,85254.0,2016-04-21 13:10:00,Standard Class,Late delivery,1,5,4,308.1100066,828.98999782,308.1100066,12426
32305,2016-04-16 13:31:00,COMPLETE,Burlington,Iowa,Estados Unidos,52601.0,2016-04-22 13:31:00,Standard Class,Late delivery,1,6,4,242.96999358,793.9500275,242.96999358,11180
32306,2016-04-16 13:52:00,CLOSED,Chicago,Illinois,Estados Unidos,60653.0,2016-04-18 13:52:00,Second Class,Shipping on time,0,2,2,218.56999969,743.820015,218.56999969,946
